Order ID,Payment Method,Card Issuer
617093872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103171372,cash,
617103872,cashless,BANCO SANTANDER (BRASIL) S.A.
617113872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617123872,cashless,BANCO SANTANDER TOTTA S.A.
617133872,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
103181372,cashless,THE BANK OF NOVA SCOTIA
617143872,cashless,NOVO BANCO S.A.
617153872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617163872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617173872,cashless,CAIXA GERAL DE DEPOSITOS SA
617183872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617193872,cashless,CAIXA GERAL DE DEPOSITOS SA
617203872,cashless,EVO BANCO S.A.
617213872,cashless,UNICRE-INSTITUICAO FINANCEIRA
617223872,cashless,REVOLUT LTD
103191372,cash,
617233872,cashless,CREDIT AGRICOLE S.A.
103201372,cash,"BANCORP BANK, THE"
617243872,cashless,BPCE
617253872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617263872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617273872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617283872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617293872,cashless,BANCO CTT S.A.
103211372,cash,
617303872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
617313872,cashless,BANCO SANTANDER TOTTA S.A.
617323872,cashless,REVOLUT LTD
103221372,cashless,
103231372,cashless,
617333872,cashless,BANKINTER S.A.
617343872,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
617353872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103241372,cash,
617363872,cashless,NOVO BANCO S.A.
617373872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617383872,cashless,BANCO BEST
617393872,cashless,NOVO BANCO S.A.
617403872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617413872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617423872,cashless,BANCO SANTANDER TOTTA S.A.
617433872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617443872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617453872,cashless,
617463872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617473872,cashless,REVOLUT LTD
617483872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617493872,cashless,REVOLUT PAYMENTS UAB
617503872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617513872,cashless,BANCO SANTANDER TOTTA S.A.
617523872,cashless,BANCO CTT S.A.
617533872,cashless,CAIXA GERAL DE DEPOSITOS SA
617543872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617553872,cashless,BANCO SANTANDER TOTTA S.A.
617563872,cashless,CREDIT AGRICOLE S.A.
617573872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103251372,cashless,
103261372,cash,
617583872,cashless,BANCO SANTANDER TOTTA S.A.
617593872,cashless,BANKINTER S.A.
617603872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617613872,cashless,BANKINTER S.A.
617623872,cashless,BANCO SANTANDER TOTTA S.A.
617633872,cashless,CAIXA GERAL DE DEPOSITOS SA
103271372,cash,
617643872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617653872,cashless,
617663872,cashless,BANCO SANTANDER TOTTA S.A.
103281372,cashless,FALL RIVER FIVE CENTS SAVINGS BANK
617673872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103291372,cashless,CHOICE FINANCIAL GROUP
617683872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617693872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617703872,cashless,CAIXA GERAL DE DEPOSITOS SA
617713872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617723872,cashless,BANCO CTT S.A.
617733872,cashless,NOVO BANCO S.A.
103301372,cashless,CREDIT LYONNAIS
103311372,cashless,
103321372,cashless,
617743872,cashless,REVOLUT LTD
617753872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617763872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617773872,cashless,NOVO BANCO S.A.
103331372,cash,
103341372,cashless,GCB BANK LIMITED
617783872,cashless,BNP PARIBAS
617793872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
103351372,cash,
617803872,cashless,BANCO CTT S.A.
617813872,cashless,BANCO SANTANDER TOTTA S.A.
617823872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617833872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
103361372,cash,"METABANK, NATIONAL ASSOCIATION"
617843872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617853872,cashless,BANCO SANTANDER TOTTA S.A.
103371372,cash,
617863872,cashless,REVOLUT LTD
617873872,cashless,REVOLUT LTD
617883872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617893872,cashless,REVOLUT LTD
617903872,cashless,BANCO SANTANDER TOTTA S.A.
617913872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
617923872,cashless,NOVO BANCO S.A.
617933872,cashless,LA BANQUE POSTALE
617943872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
617953872,cashless,BANCO SANTANDER TOTTA S.A.
617963872,cashless,MONZO BANK LIMITED
103381372,cashless,
617973872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
617983872,cashless,BANCO COMERCIAL PORTUGUES S.A.
617993872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618003872,cashless,SOCIETE FINANCIERE DU PORTE-MONNAIE ELECTRONIQUE INTERBANCAIRE
618013872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618023872,cashless,BUNQ B.V.
618033872,cashless,AREEBA S.A.L
618043872,cashless,REVOLUT PAYMENTS UAB
618053872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
103391372,cash,
618063872,cashless,NOVO BANCO S.A.
618073872,cashless,NOVO BANCO S.A.
618083872,cashless,"SFS -FINANCIAL SERVICES, IME,"
618093872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
618103872,cashless,BANCO ITAUCARD S.A.
618113872,cashless,N26 GMBH
618123872,cashless,REVOLUT PAYMENTS UAB
618133872,cashless,NU PAGAMENTOS SA
618143872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618153872,cashless,BANCO BPI S.A.
618163872,cashless,CAIXABANK S.A.
618173872,cashless,NOVO BANCO S.A.
618183872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618193872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618203872,cashless,BANCO SANTANDER TOTTA S.A.
618213872,cashless,BANQUE FEDERATIVE DU CREDIT MU
618223872,cashless,
618233872,cashless,SVENSKA HANDELSBANKEN AB
618243872,cashless,BNP PARIBAS
618253872,cashless,BANKINTER S.A.
618263872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
618273872,cashless,REVOLUT PAYMENTS UAB
618283872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
618293872,cashless,BANCO SANTANDER TOTTA S.A.
618303872,cashless,BANCO BEST
618313872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618323872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103401372,cash,
618333872,cashless,BANCO BEST
618343872,cashless,REVOLUT PAYMENTS UAB
103411372,cashless,
618353872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103421372,cashless,
618363872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
618373872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618383872,cashless,REVOLUT LTD
618393872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618403872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618413872,cashless,REVOLUT LTD
618423872,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
618433872,cashless,NOVO BANCO S.A.
618443872,cashless,CAIXA ECONOMICA MONTEPIO GERAL
618453872,cashless,HSBC UK BANK PLC
618463872,cashless,TRANSFERWISE LTD
618473872,cashless,CAIXA ECONOMICA MONTEPIO GERAL
618483872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618493872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618503872,cashless,CAIXABANK S.A.
618513872,cashless,NOVO BANCO S.A.
618523872,cashless,BANCO SANTANDER TOTTA S.A.
618533872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618543872,cashless,BIBANCA S.P.A.
618553872,cashless,REVOLUT PAYMENTS UAB
618563872,cashless,CAIXA GERAL DE DEPOSITOS SA
618573872,cashless,CAIXABANK S.A.
618583872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618593872,cashless,BANCO SANTANDER TOTTA S.A.
618603872,cashless,CAIXABANK S.A.
103431372,cashless,
618613872,cashless,BANCO SANTANDER TOTTA S.A.
618623872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618633872,cashless,BANCO SANTANDER TOTTA S.A.
618643872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
618653872,cashless,BANCO CTT S.A.
618663872,cashless,BANCO ITAU URUGUAY S.A.
103441372,cashless,CANADIAN IMPERIAL BANK OF COMMERCE
618673872,cashless,N26 GMBH
618683872,cashless,BANCO SANTANDER TOTTA S.A.
618693872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618703872,cashless,BANKINTER S.A.
618713872,cashless,POSTEPAY S.P.A
618723872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618733872,cashless,NOVO BANCO S.A.
618743872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618753872,cashless,ING BANK N.V.
618763872,cashless,NOVO BANCO S.A.
618773872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618783872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618793872,cashless,BANCO SANTANDER TOTTA S.A.
618803872,cashless,NOVO BANCO S.A.
103451372,cashless,NATIONAL WESTMINSTER BANK PLC
618813872,cashless,NOVO BANCO S.A.
618823872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
618833872,cashless,NOVO BANCO S.A.
618843872,cashless,NOVO BANCO S.A.
618853872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
103461372,cash,
618863872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618873872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618883872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618893872,cashless,BANCO SANTANDER TOTTA S.A.
618903872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
618913872,cashless,BANCO CTT S.A.
618923872,cashless,BV FINANCEIRA S.A. CREDITO FINANCIAMENTO E INVESTIMENTO
618933872,cashless,CAIXABANK S.A.
618943872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
618953872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
618963872,cashless,JPMORGAN CHASE BANK N.A. - DEBIT
618973872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618983872,cashless,BANCO COMERCIAL PORTUGUES S.A.
618993872,cashless,N26 GMBH
619003872,cashless,CAIXA CENTRAL DE CREDITO AGRIC
619013872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619023872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619033872,cashless,BANCO SANTANDER TOTTA S.A.
619043872,cashless,"SFS -FINANCIAL SERVICES, IME,"
619053872,cashless,NOVO BANCO S.A.
619063872,cashless,CAIXA GERAL DE DEPOSITOS SA
619073872,cashless,NOVO BANCO S.A.
619083872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
619093872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619103872,cashless,BANCO BEST
619113872,cashless,REVOLUT LTD
619123872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619133872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619143872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619153872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619163872,cashless,BANKINTER S.A.
619173872,cashless,BANCO SANTANDER TOTTA S.A.
619183872,cashless,POSTEPAY S.P.A
619193872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619203872,cashless,BANCO SANTANDER TOTTA S.A.
619213872,cashless,WIZINK BANK S.A
619223872,cashless,BANCO SANTANDER TOTTA S.A.
103471372,cashless,STANBIC BANK GHANA LIMITED
619233872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619243872,cashless,REVOLUT LTD
103481372,cash,
619253872,cashless,NOVO BANCO S.A.
619263872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619273872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619283872,cashless,N26 GMBH
619293872,cashless,REVOLUT LTD
619303872,cashless,BANCO CTT S.A.
619313872,cashless,CAIXA GERAL DE DEPOSITOS SA
619323872,cashless,TRANSFERWISE LTD
619333872,cashless,NOVO BANCO S.A.
619343872,cashless,NOVO BANCO S.A.
103491372,cashless,SHARED RESOURCES CREDIT UNION
619353872,cashless,NOVO BANCO S.A.
619363872,cashless,BANCO SANTANDER TOTTA S.A.
619373872,cashless,N26 GMBH
619383872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619393872,cashless,NOVO BANCO S.A.
619403872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619413872,cashless,BANKINTER S.A.
619423872,cashless,BANCO SANTANDER TOTTA S.A.
619433872,cashless,BANCO SANTANDER TOTTA S.A.
619443872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
103501372,cash,
619453872,cashless,REVOLUT PAYMENTS UAB
619463872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619473872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619483872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
619493872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619503872,cashless,BANCO SANTANDER TOTTA S.A.
103511372,cash,PRESIDENT'S CHOICE BANK
619513872,cashless,INTESA SANPAOLO SPA
619523872,cashless,UNICREDIT BANK D.D.
619533872,cashless,NU PAGAMENTOS SA
619543872,cashless,LA BANQUE POSTALE
103521372,cashless,"METABANK, NATIONAL ASSOCIATION"
619553872,cashless,BANCO CTT S.A.
619563872,cashless,BANQUE CHALUS S.A.
619573872,cashless,BPCE
619583872,cashless,NOVO BANCO S.A.
619593872,cashless,CAIXA GERAL DE DEPOSITOS SA
103531372,cash,
619603872,cashless,CAIXA GERAL DE DEPOSITOS SA
619613872,cashless,BOURSORAMA BANQUE
619623872,cashless,BANCO CTT S.A.
619633872,cashless,NOVO BANCO S.A.
619643872,cashless,REVOLUT LTD
619653872,cashless,N26 GMBH
103541372,cashless,
619663872,cashless,CAIXA GERAL DE DEPOSITOS SA
619673872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619683872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619693872,cashless,TRANSFERWISE LTD
619703872,cashless,N26 GMBH
619713872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
103551372,cashless,
619723872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
619733872,cashless,REVOLUT PAYMENTS UAB
619743872,cashless,BNP PARIBAS
619753872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619763872,cashless,BANCO SANTANDER TOTTA S.A.
619773872,cashless,CAIXABANK S.A.
619783872,cashless,CAIXA GERAL DE DEPOSITOS SA
103561372,cashless,CANADIAN IMPERIAL BANK OF COMMERCE
619793872,cashless,N26 GMBH
103571372,cash,
619803872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103581372,cash,
103591372,cashless,
619813872,cashless,DEUTSCHE KREDITBANK AG
619823872,cashless,NOVO BANCO S.A.
619833872,cashless,REVOLUT PAYMENTS UAB
103601372,cash,
619843872,cashless,N26 GMBH
619853872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619863872,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
619873872,cashless,NOVO BANCO S.A.
619883872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
619893872,cashless,BPCE
619903872,cashless,BANCO SANTANDER TOTTA S.A.
619913872,cashless,BANCO SANTANDER TOTTA S.A.
619923872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619933872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103611372,cashless,
619943872,cashless,BANCO COMERCIAL PORTUGUES S.A.
619953872,cashless,N26 GMBH
619963872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619973872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
103621372,cash,
619983872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
619993872,cashless,N26 GMBH
620003872,cashless,LA BANQUE POSTALE
103631372,cashless,THE BANK OF NOVA SCOTIA
620013872,cashless,CAIXA CENTRAL DE CREDITO AGRIC
620023872,cashless,CAIXABANK S.A.
103641372,cash,"METABANK, NATIONAL ASSOCIATION"
620033872,cashless,NOVO BANCO S.A.
620043872,cashless,WIZINK BANK S.A
620053872,cashless,DEUTSCHE KREDITBANK AG
620063872,cashless,WIZINK BANK S.A
620073872,cashless,REVOLUT LTD
620083872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620093872,cashless,WIZINK BANK S.A
620103872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620113872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620123872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
103651372,cash,
620133872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620143872,cashless,NOVO BANCO S.A.
620153872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620163872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
620173872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
620183872,cashless,NOVO BANCO S.A.
620193872,cashless,REVOLUT PAYMENTS UAB
620203872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620213872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103661372,cashless,
620223872,cashless,NOVO BANCO S.A.
620233872,cashless,REVOLUT LTD
620243872,cashless,NOVO BANCO S.A.
620253872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
103671372,cash,
620263872,cashless,BANCO CTT S.A.
620273872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620283872,cashless,BANKINTER S.A.
620293872,cashless,BANCO SANTANDER TOTTA S.A.
620303872,cashless,REVOLUT LTD
620313872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
620323872,cashless,BANCO SANTANDER TOTTA S.A.
620333872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620343872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620353872,cashless,N26 GMBH
620363872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620373872,cashless,BANCA MONTE DEI PASCHI DI SIENA S.P.A.
620383872,cashless,BANCO SANTANDER TOTTA S.A.
103681372,cash,
103691372,cash,"METABANK, NATIONAL ASSOCIATION"
620393872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620403872,cashless,BANCO SANTANDER TOTTA S.A.
620413872,cashless,REVOLUT LTD
620423872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620433872,cashless,BANCO SANTANDER TOTTA S.A.
103701372,cashless,STANDARD CHARTERED BANK GHANA LIMITED
620443872,cashless,"SFS -FINANCIAL SERVICES, IME,"
620453872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620463872,cashless,CURVE OS LIMITED
620473872,cashless,ITAU UNIBANCO S.A.
620483872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103711372,cashless,MONZO BANK LIMITED
620493872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620503872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
620513872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620523872,cashless,BANCO SANTANDER TOTTA S.A.
103721372,cash,
620533872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620543872,cashless,CAIXA GERAL DE DEPOSITOS SA
620553872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620563872,cashless,CREDIT AGRICOLE S.A.
620573872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620583872,cashless,REVOLUT PAYMENTS UAB
620593872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620603872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620613872,cashless,BANCO SANTANDER TOTTA S.A.
620623872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103731372,cash,
620633872,cashless,ING BANK N.V.
620643872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620653872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620663872,cashless,CAIXA GERAL DE DEPOSITOS SA
103741372,cash,
620673872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620683872,cashless,BANKINTER S.A.
103751372,cashless,
620693872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620703872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
620713872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620723872,cashless,BANCO SANTANDER TOTTA S.A.
620733872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620743872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103761372,cash,
620753872,cashless,CAIXA GERAL DE DEPOSITOS SA
103771372,cashless,
103781372,cashless,
620763872,cashless,CAIXABANK S.A.
103791372,cashless,"BANCORP BANK, THE"
620773872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620783872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620793872,cashless,BANCO SANTANDER TOTTA S.A.
620803872,cashless,"SFS -FINANCIAL SERVICES, IME,"
103801372,cash,
620813872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620823872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620833872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
620843872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620853872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103811372,cashless,
620863872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620873872,cashless,N26 GMBH
620883872,cashless,INTERNATIONAL CARD SERVICES BV
620893872,cashless,NOVO BANCO S.A.
620903872,cashless,NOVO BANCO S.A.
620913872,cashless,BANCO SANTANDER TOTTA S.A.
620923872,cashless,INTESA SANPAOLO SPA
620933872,cashless,BANCO SANTANDER TOTTA S.A.
620943872,cashless,BANCO COMERCIAL PORTUGUES S.A.
620953872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
620963872,cashless,BNP PARIBAS
620973872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
620983872,cashless,BANCO CTT S.A.
103821372,cash,
620993872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
621003872,cashless,BANCO KEVE S.A.
621013872,cashless,
621023872,cashless,BANCO SANTANDER TOTTA S.A.
621033872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621043872,cashless,BANCO SANTANDER S.A.
621053872,cashless,CAIXABANK S.A.
621063872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
621073872,cashless,BANCO SANTANDER TOTTA S.A.
621083872,cashless,REVOLUT LIMITED
621093872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
621103872,cashless,ITAU UNIBANCO S.A.
621113872,cashless,INTESA SANPAOLO SPA
621123872,cashless,BANCO SANTANDER TOTTA S.A.
621133872,cashless,CAIXA ECONOMICA MONTEPIO GERAL
621143872,cashless,BANCO DE INVESTIMENTO GLOBAL S
621153872,cashless,
621163872,cashless,CAIXA GERAL DE DEPOSITOS SA
621173872,cashless,EURO KARTENSYSTEME GMBH
621183872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
621193872,cashless,"SFS -FINANCIAL SERVICES, IME,"
621203872,cashless,REVOLUT LTD
621213872,cashless,BANCO BIC PORTUGUES S.A.
621223872,cashless,FINECOBANK SPA
621233872,cashless,CAIXA GERAL DE DEPOSITOS SA
621243872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621253872,cashless,"SFS -FINANCIAL SERVICES, IME,"
621263872,cashless,BANCO DO BRASIL S.A.
621273872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
621283872,cashless,ING-DIBA AG
621293872,cashless,NOVO BANCO S.A.
621303872,cashless,CAIXA GERAL DE DEPOSITOS SA
621313872,cashless,NOVO BANCO S.A.
621323872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621333872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
621343872,cashless,BANCO SANTANDER TOTTA S.A.
621353872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
621363872,cashless,MONTEPIO GERAL - CAIXA ECONOMI
621373872,cashless,BANCO SANTANDER TOTTA S.A.
621383872,cashless,N26 GMBH
621393872,cashless,BANCO COMERCIAL PORTUGUES S.A.
103831372,cashless,COASTAL COMMUNITY BANK
621403872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621413872,cashless,CAIXA CENTRAL DE CREDITO AGRIC
621423872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
621433872,cashless,BANCA SELLA SPA
621443872,cashless,BANCO CTT S.A.
621453872,cashless,REVOLUT PAYMENTS UAB
621463872,cashless,"SFS -FINANCIAL SERVICES, IME,"
621473872,cashless,NOVO BANCO S.A.
621483872,cashless,BANCO BIC PORTUGUES S.A.
621493872,cashless,CAIXA GERAL DE DEPOSITOS SA
621503872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
621513872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621523872,cashless,BANCO SANTANDER TOTTA S.A.
621533872,cashless,BANCO SANTANDER S.A.
621543872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621553872,cashless,CURVE OS LIMITED
621563872,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
621573872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621583872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
103841372,cashless,
621593872,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
621603872,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
103851372,cashless,
621613872,cashless,BANCO SANTANDER S.A.
621623872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621633872,cashless,BANCO SANTANDER TOTTA S.A.
621643872,cashless,
621653872,cashless,NOVO BANCO S.A.
621663872,cashless,REVOLUT PAYMENTS UAB
621673872,cashless,BANCO SANTANDER TOTTA S.A.
621683872,cashless,NOVO BANCO S.A.
621693872,cashless,N26 GMBH
621703872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621713872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
621723872,cashless,BANCO SANTANDER TOTTA S.A.
621733872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
621743872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
621753872,cashless,BANCO COMERCIAL PORTUGUES S.A.
621763872,cashless,BANCO SANTANDER TOTTA S.A.
621773872,cashless,DEUTSCHE BANK AG
621783872,cashless,BANCO SANTANDER TOTTA S.A.
621793872,cashless,NOVO BANCO S.A.
621803872,cashless,"BANK OF AMERICA, NATIONAL ASSO"
621813872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
